"Replicon","Enzymes","Size"
"NC_010723.1 chromosome",1297,3659644
"NC_010725.1 chromosome",1945,5800441
"NC_010729.1 chromosome",806,2354886
"NC_010730.1 chromosome",804,1838442
"NC_010740.1 chromosome",419,1161449
"NC_010742.1 chromosome",930,2122487
"NC_010793.1 chromosome",494,2008987
"NC_010794.1 chromosome",979,2287145
"NC_010801.1 chromosome",259,919805
"NC_010803.1 chromosome",1066,2763181
"NC_010804.1 chromosome",1340,3448421
"NC_010805.1 chromosome",765,2473162
"NC_010814.1 chromosome",1351,3917761
"NC_010816.1 chromosome",820,2375792
"NC_010830.1 chromosome",365,1884364
"NC_010842.1 chromosome",1264,3603977
"NC_010843.1 chromosome",92,277655
"NC_010845.1 chromosome",94,277995
"NC_010939.1 chromosome",985,2331981
"NC_010943.1 chromosome",1636,4851126
"NC_010994.1 chromosome",1734,4513324
"NC_010995.1 chromosome",1426,4576573
"NC_010999.1 chromosome",1110,3079196
"NC_011000.1 chromosome",1472,3870082
"NC_011001.1 chromosome",1053,3217062
"NC_011002.1 chromosome",231,875977
"NC_011004.1 chromosome",2068,5744041
"NC_011025.1 chromosome",239,820453
"NC_011026.1 chromosome",1168,3293456
"NC_011027.1 chromosome",983,2289249
"NC_011035.1 chromosome",893,2232025
"NC_011047.1 chromosome",184,601943
"NC_011059.1 chromosome",1025,2512923
"NC_011060.1 chromosome",1129,3018238
"NC_011071.1 chromosome",1599,4573969
"NC_011072.1 chromosome",850,2078953
"NC_011080.1 chromosome",1899,4827641
"NC_011083.1 chromosome",1906,4888768
"NC_011094.1 chromosome",1850,4709075
"NC_011134.1 chromosome",731,2024171
"NC_011138.3 chromosome",1589,4480937
"NC_011144.1 chromosome",1693,3996255
"NC_011145.1 chromosome",1768,5061632
"NC_011146.1 chromosome",1534,4615150
"NC_011147.1 chromosome",1829,4581797
"NC_011149.1 chromosome",1864,4798660
"NC_011205.1 chromosome",1907,4842908
"NC_011206.1 chromosome",1136,2885038
"NC_011244.1 chromosome",317,930981
"NC_011274.1 chromosome",1864,4658697
"NC_011283.1 chromosome",2240,5641239
"NC_011294.1 chromosome",1878,4685848
"NC_011295.1 chromosome",658,1424912
"NC_011296.1 chromosome",901,2003803
"NC_011297.1 chromosome",846,1959987
"NC_011312.1 chromosome",1173,3325165
"NC_011313.1 chromosome",300,1206461
"NC_011333.1 chromosome",712,1652982
"NC_011353.1 chromosome",1999,5572075
"NC_011365.1 chromosome",1437,3887492
"NC_011369.1 chromosome",1751,4537948
"NC_011374.1 chromosome",245,874478
"NC_011375.1 chromosome",737,1815785
"NC_011386.1 chromosome",1383,3745629
"NC_011415.1 chromosome",1913,4887515
"NC_011420.2 chromosome",1564,4355543
"NC_011498.1 chromosome",689,1673813
"NC_011527.1 chromosome",776,2008870
"NC_011528.1 chromosome",787,2063100
"NC_011529.1 chromosome",794,1847607
"NC_011565.1 chromosome",468,1114206
"NC_011566.1 chromosome",1726,5396476
"NC_011567.1 chromosome",1182,2846746
"NC_011586.2 chromosome",1519,4055148
"NC_011593.1 chromosome",880,2832748
"NC_011601.1 chromosome",1943,4965553
"NC_011653.1 chromosome",799,2016657
"NC_011660.1 chromosome",1175,2976212
"NC_011661.1 chromosome",840,1855560
"NC_011662.2 chromosome",1578,4496212
"NC_011663.1 chromosome",1661,5145902
"NC_011666.1 chromosome",1610,4305430
"NC_011725.1 chromosome",2005,5419036
"NC_011726.1 chromosome",1752,4679413
"NC_011728.1 chromosome",314,906707
"NC_011729.1 chromosome",1889,5942652
"NC_011740.1 chromosome",1867,4588711
"NC_011741.1 chromosome",1881,4700560
"NC_011744.2 chromosome",442,1675515
"NC_011748.1 chromosome",1951,5154862
"NC_011750.1 chromosome",1976,5132068
"NC_011753.2 chromosome",1193,3299303
"NC_011757.1 chromosome",1946,5777908
"NC_011761.1 chromosome",1162,2982397
"NC_011766.1 chromosome",543,1365223
"NC_011768.1 chromosome",1874,6517073
"NC_011770.1 chromosome",2403,6601757
"NC_011772.1 chromosome",2018,5387334
"NC_011773.1 chromosome",2016,5302683
"NC_011830.1 chromosome",1738,5279134
"NC_011831.1 chromosome",1709,4684931
"NC_011832.1 chromosome",1004,2922917
"NC_011833.1 chromosome",359,642122
"NC_011834.1 chromosome",359,641895
"NC_011835.1 chromosome",738,1933695
"NC_011837.1 chromosome",1352,3896121
"NC_011852.1 chromosome",916,2269156
"NC_011886.1 chromosome",1758,4395537
"NC_011891.1 chromosome",1752,5029329
"NC_011894.1 chromosome",2529,7772460
"NC_011896.1 chromosome",1060,3268071
"NC_011898.1 chromosome",1307,4068724
"NC_011899.1 chromosome",971,2578146
"NC_011900.1 chromosome",886,2221315
"NC_011901.1 chromosome",1292,3464554
"NC_011916.1 chromosome",1738,4042929
"NC_011958.1 chromosome",384,1297647
"NC_011959.1 chromosome",909,2003006
"NC_011963.1 chromosome",1326,3152792
"NC_011978.1 chromosome",849,1884562
"NC_011979.1 chromosome",1476,4304501
"NC_011983.1 chromosome",850,2650913
"NC_011985.1 chromosome",1606,4005130
"NC_011988.1 chromosome",428,1283187
"NC_011989.1 chromosome",1373,3726375
"NC_011992.1 chromosome",1460,3796573
"NC_011993.1 chromosome",1911,4773108
"NC_011999.1 chromosome",955,2102324
"NC_012004.1 chromosome",810,1852352
"NC_012026.1 chromosome",424,1202435
"NC_012028.1 chromosome",90,525943
"NC_012029.1 chromosome",1019,2735295
"NC_012034.1 chromosome",1016,2919718
"NC_012039.1 chromosome",703,1525460
"NC_012108.1 chromosome",1704,5589073
"NC_012115.1 chromosome",788,1676444
"NC_012121.1 chromosome",1146,2566424
"NC_012125.1 chromosome",1884,4833080
"NC_012207.1 chromosome",1895,4371711
"NC_012214.1 chromosome",1446,4026322
"NC_012225.1 chromosome",897,3000694
"NC_012416.1 chromosome",479,1445873
"NC_012438.1 chromosome",811,1640877
"NC_012440.1 chromosome",871,1930284
"NC_012441.1 chromosome",931,2125701
"NC_012442.1 chromosome",431,1185518
"NC_012466.1 chromosome",861,2120234
"NC_012467.1 chromosome",854,2111882
"NC_012468.1 chromosome",881,2184682
"NC_012469.1 chromosome",860,2112148
"NC_012470.1 chromosome",762,2149868
"NC_012471.1 chromosome",772,2253793
"NC_012472.1 chromosome",2007,5269628
"NC_012483.1 chromosome",1407,4127356
"NC_012488.1 chromosome",1165,2912690
"NC_012489.1 chromosome",1565,4636964
"NC_012490.1 chromosome",2642,6516310
"NC_012491.1 chromosome",2182,6296436
"NC_012522.1 chromosome",3298,7913450
"NC_012526.1 chromosome",1182,2819842
"NC_012559.1 chromosome",1218,3169329
"NC_012560.1 chromosome",2035,5365318
"NC_012563.1 chromosome",1398,4155278
"NC_012578.1 chromosome",1101,2892523
"NC_012580.1 chromosome",322,1046382
"NC_012581.1 chromosome",2006,5230115
"NC_012582.1 chromosome",1122,3024078
"NC_012583.1 chromosome",323,1111222
"NC_012587.1 chromosome",1580,3925702
"NC_012588.1 chromosome",1074,2608832
"NC_012589.1 chromosome",1095,2736272
"NC_012590.1 chromosome",1037,2790189
"NC_012622.1 chromosome",1053,2702058
"NC_012623.1 chromosome",1129,2812165
"NC_012632.1 chromosome",1086,2692402
"NC_012633.1 chromosome",488,1278540
"NC_012658.1 chromosome",1358,3977794
"NC_012659.1 chromosome",2005,5227419
"NC_012667.1 chromosome",323,1086784
"NC_012668.1 chromosome",1140,3149584
"NC_012669.1 chromosome",1807,4669183
"NC_012673.1 chromosome",1243,2999895
"NC_012686.1 chromosome",371,1044352
"NC_012687.1 chromosome",369,1044282
"NC_012691.1 chromosome",1398,3471292
"NC_012704.1 chromosome",938,2446804
"NC_012721.2 chromosome",834,2827333
"NC_012724.2 chromosome",1425,3906507
"NC_012726.1 chromosome",1067,2586647
"NC_012730.1 chromosome",489,1288492
"NC_012731.1 chromosome",2113,5248520
"NC_012759.1 chromosome",1850,4578159
"NC_012778.1 chromosome",808,2144190
"NC_012779.2 chromosome",1436,3812301
"NC_012781.1 chromosome",1141,3449685
"NC_012785.1 chromosome",876,2302126
"NC_012796.1 chromosome",1471,5248049
"NC_012803.1 chromosome",1035,2501097
"NC_012804.1 chromosome",809,2045438
"NC_012808.1 chromosome",1905,5511322
"NC_012814.1 chromosome",733,1938709
"NC_012815.1 chromosome",733,1938483
"NC_012846.1 chromosome",656,2341328
"NC_012850.1 chromosome",1849,4767043
"NC_012880.1 chromosome",1732,4679450
"NC_012881.1 chromosome",1364,4289847
"NC_012883.1 chromosome",803,1845800
"NC_012891.1 chromosome",821,2106340
"NC_012912.1 chromosome",1724,4813854
"NC_012913.1 chromosome",970,2313035
"NC_012914.1 chromosome",2369,7184930
"NC_012917.1 chromosome",1732,4862913
"NC_012924.1 chromosome",848,2095898
"NC_012925.1 chromosome",831,2007491
"NC_012926.1 chromosome",858,2146229
"NC_012943.1 chromosome",1884,4398250
"NC_012947.1 chromosome",1866,4570938
"NC_012962.1 chromosome",1589,5064808
"NC_012967.1 chromosome",1871,4629812
"NC_012968.1 chromosome",1030,2547570
"NC_012969.1 chromosome",1155,2995511
"NC_012973.1 chromosome",691,1576758
"NC_012982.1 chromosome",1384,3455622
"NC_012984.1 chromosome",1177,3197759
"NC_012985.3 chromosome",507,1227328
"NC_012988.1 chromosome",1984,5943768
"NC_012997.1 chromosome",1597,5193164
"NC_013008.1 chromosome",1992,5528136
"NC_013009.1 chromosome",365,879977
"NC_013016.1 chromosome",871,2145295
"NC_013037.1 chromosome",2220,6967790
"NC_013061.1 chromosome",1784,5167383
"NC_013062.1 chromosome",1032,2768102
"NC_013093.1 chromosome",2685,8248144
"NC_013118.1 chromosome",432,1220319
"NC_013119.1 chromosome",926,2117050
"NC_013124.1 chromosome",942,2158157
"NC_013131.1 chromosome",3368,10467782
"NC_013132.1 chromosome",2648,9127347
"NC_013156.1 chromosome",707,1485061
"NC_013158.1 chromosome",1088,3116795
"NC_013159.1 chromosome",1766,4308349
"NC_013162.1 chromosome",889,2612925
"NC_013165.1 chromosome",1085,3165038
"NC_013166.1 chromosome",1159,2852073
"NC_013169.1 chromosome",1105,2785024
"NC_013170.1 chromosome",619,1617804
"NC_013171.1 chromosome",723,1883067
"NC_013172.1 chromosome",1422,3614992
"NC_013173.1 chromosome",1317,3942657
"NC_013174.1 chromosome",1030,2749646
"NC_013192.1 chromosome",878,2465610
"NC_013198.1 chromosome",1057,3010111
"NC_013199.1 chromosome",1058,2968598
"NC_013202.1 chromosome",1106,3110487
"NC_013203.1 chromosome",600,1543805
"NC_013204.1 chromosome",1083,3632260
"NC_013205.1 chromosome",1258,3018755
"NC_013209.1 chromosome",1089,2907495
"NC_013216.1 chromosome",1381,4545624
"NC_013222.1 chromosome",1352,3530383
"NC_013223.1 chromosome",988,2864304
"NC_013235.1 chromosome",2166,6060298
"NC_013282.2 chromosome",1703,4384463
"NC_013315.1 chromosome",1426,4110554
"NC_013353.1 chromosome",2007,5449314
"NC_013355.1 chromosome",847,2124771
"NC_013361.1 chromosome",2032,5697240
"NC_013364.1 chromosome",1989,5371077
"NC_013385.1 chromosome",859,2129237
"NC_013406.1 chromosome",2380,7121665
"NC_013407.1 chromosome",729,1746329
"NC_013410.1 chromosome",1177,3842635
"NC_013418.2 chromosome",373,636994
"NC_013421.1 chromosome",1708,5063892
"NC_013422.1 chromosome",1009,2582886
"NC_013440.1 chromosome",2495,9446314
"NC_013441.1 chromosome",2116,5208602
"NC_013450.1 chromosome",1094,2824404
"NC_013454.1 chromosome",375,636850
"NC_013456.1 chromosome",1185,3259580
"NC_013457.1 chromosome",538,1829445
"NC_013501.1 chromosome",1284,3261604
"NC_013504.1 chromosome",705,1755993
"NC_013508.1 chromosome",1458,3760463
"NC_013510.1 chromosome",2062,5639016
"NC_013511.1 chromosome",228,665445
"NC_013512.1 chromosome",931,2306351
"NC_013515.1 chromosome",551,1662578
"NC_013517.1 chromosome",1364,4418842
"NC_013520.1 chromosome",852,2132142
"NC_013521.1 chromosome",1505,4253413
"NC_013522.1 chromosome",853,1848474
"NC_013523.1 chromosome",1119,2741033
"NC_013524.1 chromosome",468,1252731
"NC_013525.1 chromosome",939,2026947
"NC_013526.1 chromosome",367,1074634
"NC_013530.1 chromosome",1328,3742776
"NC_013532.1 chromosome",419,1206806
"NC_013552.1 chromosome",648,1413462
"NC_013592.1 chromosome",1784,4818394
"NC_013595.1 chromosome",3543,10341314
"NC_013642.1 chromosome",797,1809823
"NC_013654.1 chromosome",1911,4717338
"NC_013656.1 chromosome",1028,2598144
"NC_013665.1 chromosome",1118,2957635
"NC_013714.1 chromosome",888,2636367
"NC_013715.1 chromosome",784,2264603
"NC_013716.1 chromosome",1934,5346659
"NC_013720.1 chromosome",1603,6196199
"NC_013721.1 chromosome",528,1617545
"NC_013729.1 chromosome",2936,7579488
"NC_013739.1 chromosome",2406,6359369
"NC_013740.1 chromosome",904,2329769
"NC_013741.1 chromosome",665,1560622
"NC_013743.1 chromosome",1354,3889038
"NC_013757.1 chromosome",2126,5322497
"NC_013766.2 chromosome",1207,3032624
"NC_013768.1 chromosome",1200,2999054
"NC_013771.1 chromosome",605,1443806
"NC_013790.1 chromosome",859,2937203
"NC_013791.2 chromosome",1472,3858997
"NC_013798.1 chromosome",927,2350911
"NC_013799.1 chromosome",883,1743135
"NC_013849.1 chromosome",975,2196266
"NC_013850.1 chromosome",2186,5458505
"NC_013851.1 chromosome",1274,3526903
"NC_013853.1 chromosome",841,2146611
"NC_013854.1 chromosome",1110,3311395
"NC_013861.1 chromosome",1329,4077332
"NC_013887.1 chromosome",755,1760939
"NC_013889.1 chromosome",1132,2744800
"NC_013891.1 chromosome",1126,2797636
"NC_013892.1 chromosome",1399,4225498
"NC_013893.1 chromosome",1075,2658366
"NC_013894.1 chromosome",796,1500577
"NC_013895.2 chromosome",604,1809746
"NC_013921.1 chromosome",993,2451061
"NC_013922.1 chromosome",1212,3751858
"NC_013926.1 chromosome",622,1486778
"NC_013928.1 chromosome",834,2013587
"NC_013929.1 chromosome",3475,10148695
"NC_013939.1 chromosome",945,2234389
"NC_013941.1 chromosome",1975,5386352
"NC_013943.1 chromosome",1095,3222077
"NC_013946.1 chromosome",1285,3097457
"NC_013947.1 chromosome",2450,6841557
"NC_013948.1 chromosome",302,1006702
"NC_013949.1 chromosome",678,1578097
"NC_013956.2 chromosome",1812,4703373
"NC_013959.1 chromosome",1148,3003656
"NC_013960.1 chromosome",1559,4079427
"NC_013961.1 chromosome",1414,3805573
"NC_013967.1 chromosome",1037,2847757
"NC_013971.1 chromosome",1416,3805874
"NC_014000.1 chromosome",2,37151
"NC_014002.1 chromosome",865,2012424
"NC_014006.1 chromosome",1413,3514822
"NC_014008.1 chromosome",1275,3750771
"NC_014010.1 chromosome",1212,2753527
"NC_014011.1 chromosome",851,1980592
"NC_014012.1 chromosome",1600,4962103
"NC_014013.1 chromosome",245,681892
"NC_014014.1 chromosome",302,934379
"NC_014019.1 chromosome",2008,5097129
"NC_014029.1 chromosome",1582,4553586
"NC_014033.1 chromosome",1273,3619559
"NC_014034.1 chromosome",1422,3738958
"NC_014039.1 chromosome",1007,2495334
"NC_014041.1 chromosome",1720,5128187
"NC_014098.1 chromosome",1396,3384766
"NC_014100.1 chromosome",1872,4655622
"NC_014103.1 chromosome",1985,5097447
"NC_014109.1 chromosome",304,574390
"NC_014117.1 chromosome",1373,3518940
"NC_014118.1 chromosome",900,2593966
"NC_014119.1 chromosome",379,1282816
"NC_014121.1 chromosome",1987,5314581
"NC_014122.1 chromosome",660,1328194
"NC_014125.1 chromosome",1222,3516334
"NC_014136.1 chromosome",846,2002721
"NC_014147.1 chromosome",800,1863286
"NC_014148.1 chromosome",1480,5423075
"NC_014150.1 chromosome",989,3241804
"NC_014151.1 chromosome",1538,4123179
"NC_014152.1 chromosome",1132,3157416
"NC_014158.1 chromosome",1892,4379918
"NC_014160.1 chromosome",523,1316595
"NC_014165.1 chromosome",1607,4189976
"NC_014166.1 chromosome",1269,3192235
"NC_014168.1 chromosome",1269,3157527
"NC_014169.1 chromosome",834,2477838
"NC_014171.1 chromosome",2010,5330088
"NC_014205.1 chromosome",585,1580347
"NC_014206.1 chromosome",1461,3650813
"NC_014207.1 chromosome",1190,3059871
"NC_014209.1 chromosome",955,2306092
"NC_014210.1 chromosome",2021,5767958
"NC_014211.1 chromosome",258,775354
"NC_014212.1 chromosome",1272,3249394
"NC_014215.1 chromosome",1006,2616384
"NC_014216.1 chromosome",1096,3097763
"NC_014217.1 chromosome",1857,4765023
"NC_014218.1 chromosome",719,1986154
"NC_014219.1 chromosome",1379,3592487
"NC_014220.1 chromosome",968,2405559
"NC_014221.1 chromosome",1309,3260398
"NC_014225.1 chromosome",721,2116312
"NC_014230.1 chromosome",1180,2952962
"NC_014246.1 chromosome",773,2146480
"NC_014248.1 chromosome",1578,5354700
"NC_014251.1 chromosome",850,2088772
"NC_014253.1 chromosome",930,2242317
"NC_014256.1 chromosome",700,1673997
"NC_014259.1 chromosome",1587,4152543
"NC_014297.1 chromosome",1163,2809118
"NC_014306.1 chromosome",1923,5100167
"NC_014311.1 chromosome",1377,3520618
"NC_014313.1 chromosome",1372,3638969
"NC_014315.1 chromosome",1245,3328570
"NC_014318.1 chromosome",3897,10236715
"NC_014319.1 chromosome",796,1954080
"NC_014323.1 chromosome",1842,5513887
"NC_014328.1 chromosome",1580,4630065
"NC_014329.2 chromosome",943,2337241
"NC_014330.1 chromosome",849,2586443
"NC_014335.1 chromosome",1981,5196054
"NC_014355.1 chromosome",1311,4317083
"NC_014363.1 chromosome",778,2051896
"NC_014364.1 chromosome",1537,4653970
"NC_014365.1 chromosome",1334,3655731
"NC_014366.1 chromosome",1495,4587455
"NC_014370.1 chromosome",566,1796408
"NC_014371.1 chromosome",338,1371874
"NC_014374.1 chromosome",636,1496453
"NC_014375.1 chromosome",1404,3445263
"NC_014376.1 chromosome",1532,4662871
"NC_014377.1 chromosome",912,2280035
"NC_014378.1 chromosome",1032,2469596
"NC_014387.1 chromosome",1308,3554804
"NC_014388.1 chromosome",85,302358
"NC_014391.1 chromosome",2520,7025559
"NC_014392.1 chromosome",941,2532343
"NC_014393.1 chromosome",1654,5262222
"NC_014394.1 chromosome",1124,3162471
"NC_014408.1 chromosome",776,1634695
"NC_014410.1 chromosome",1086,2785752
"NC_014414.1 chromosome",1115,2902643
"NC_014472.1 chromosome",1524,3868304
"NC_014479.1 chromosome",1662,4027676
"NC_014484.1 chromosome",894,2472645
"NC_014494.1 chromosome",876,2130580
"NC_014498.1 chromosome",879,2240045
"NC_014500.1 chromosome",1756,4922802
"NC_014501.1 chromosome",1952,6091620
"NC_014506.1 chromosome",912,2153198
"NC_014507.1 chromosome",928,2843290
"NC_014532.2 chromosome",1576,4061825
"NC_014537.1 chromosome",936,2374137
"NC_014541.1 chromosome",1536,4279159
"NC_014550.1 chromosome",1427,3859257
"NC_014551.1 chromosome",1582,3980199
"NC_014552.1 chromosome",315,977524
"NC_014554.1 chromosome",1178,3254376
"NC_014555.1 chromosome",688,1629557
"NC_014560.1 chromosome",695,1658051
"NC_014562.1 chromosome",1591,4024986
"NC_014614.1 chromosome",1062,2715461
"NC_014616.1 chromosome",784,2186882
"NC_014618.1 chromosome",1898,4814049
"NC_014623.1 chromosome",3011,10260756
"NC_014624.2 chromosome",1522,4316707
"NC_014625.1 chromosome",1128,2776084
"NC_014632.1 chromosome",839,2046464
"NC_014638.1 chromosome",788,2214656
"NC_014639.1 chromosome",1662,4168266
"NC_014640.1 chromosome",2503,7013095
"NC_014643.1 chromosome",880,2506025
"NC_014644.1 chromosome",544,1667350
"NC_014652.1 chromosome",1035,2770676
"NC_014654.1 chromosome",1068,2613117
"NC_014655.1 chromosome",1475,4059653
"NC_014656.1 chromosome",820,2265943
"NC_014657.1 chromosome",933,2428903
"NC_014658.1 chromosome",676,1243342
"NC_014659.1 chromosome",2163,5043170
"NC_014664.1 chromosome",1476,4014469
