"Replicon","Enzymes","Size"
"NC_013954.1 plasmid",0,2590
"NC_013957.1 plasmid",7,28259
"NC_013958.1 plasmid",15,65833
"NC_013962.1 plasmid",3,7737
"NC_013964.1 plasmid",141,437906
"NC_013965.1 plasmid",0,6359
"NC_013966.1 plasmid",155,635786
"NC_013968.1 plasmid",9,85092
"NC_013972.1 plasmid",7,28243
"NC_013973.1 plasmid",15,71487
"NC_014005.1 plasmid",3,31776
"NC_014007.1 plasmid",38,190974
"NC_014009.1 plasmid",0,5398
"NC_014017.1 plasmid",8,68342
"NC_014022.1 plasmid",17,94251
"NC_014023.1 plasmid",41,164406
"NC_014025.1 plasmid",18,66985
"NC_014027.1 plasmid",1,9609
"NC_014031.1 plasmid",25,99694
"NC_014035.1 plasmid",38,132962
"NC_014107.1 plasmid",29,199562
"NC_014108.1 plasmid",8,84653
"NC_014120.1 plasmid",108,489136
"NC_014131.1 plasmid",6,21055
"NC_014132.1 plasmid",9,23275
"NC_014133.1 plasmid",4,21924
"NC_014134.1 plasmid",5,29616
"NC_014135.1 plasmid",0,3196
"NC_014149.1 plasmid",6,37010
"NC_014159.1 plasmid",21,99806
"NC_014172.1 plasmid",58,312963
"NC_014213.1 plasmid",97,347854
"NC_014214.1 plasmid",23,124421
"NC_014226.1 plasmid",2,15593
"NC_014249.1 plasmid",15,109570
"NC_014250.1 plasmid",3,21875
"NC_014254.1 plasmid",29,163915
"NC_014257.1 plasmid",1,6032
"NC_014258.1 plasmid",171,529676
"NC_014298.1 plasmid",114,406285
"NC_014299.1 plasmid",90,363534
"NC_014300.1 plasmid",6,44576
"NC_014301.1 plasmid",1,44459
"NC_014302.1 plasmid",3,23727
"NC_014303.1 plasmid",0,6951
"NC_014304.1 plasmid",31,102323
"NC_014305.1 plasmid",32,169778
"NC_014310.1 plasmid",517,2085000
"NC_014316.1 plasmid",5,39105
"NC_014317.1 plasmid",0,5611
"NC_014331.1 plasmid",23,181907
"NC_014332.1 plasmid",15,94469
"NC_014333.1 plasmid",1,14219
"NC_014389.1 plasmid",46,361399
"NC_014390.1 plasmid",29,186325
"NC_014409.1 plasmid",0,4440
"NC_014495.1 plasmid",9,57780
"NC_014502.1 plasmid",41,291993
"NC_014503.1 plasmid",4,47550
"NC_014504.1 plasmid",10,43617
"NC_014533.1 plasmid",179,879545
"NC_014534.1 plasmid",65,473846
"NC_014535.1 plasmid",1,13777
"NC_014543.1 plasmid",0,4073
"NC_014544.1 plasmid",15,71826
"NC_014548.1 plasmid",1,8528
"NC_014549.1 plasmid",9,50407
"NC_014556.1 plasmid",1,8712
"NC_014558.2 plasmid",11,53560
"NC_014561.1 plasmid",45,167983
"NC_014563.1 plasmid",40,165693
"NC_014621.1 plasmid",78,268675
"NC_014626.1 plasmid",84,243645
"NC_014633.1 plasmid",383,961624
"NC_014634.1 plasmid",38,124226
"NC_014641.1 plasmid",26,98156
"NC_014642.1 plasmid",59,247895
"NC_014718.1 plasmid",203,822304
"NC_014719.1 plasmid",5,15970
"NC_014723.1 plasmid",24,172525
"NC_014728.1 plasmid",1,6223
"NC_014731.1 plasmid",90,339010
"NC_014732.1 plasmid",62,194834
"NC_014735.1 plasmid",75,362194
"NC_014736.1 plasmid",44,210350
"NC_014737.1 plasmid",1,17535
"NC_014749.1 plasmid",21,58717
"NC_014750.1 plasmid",1,4916
"NC_014753.1 plasmid",18,135351
"NC_014754.1 plasmid",26,118585
"NC_014755.1 plasmid",13,71513
"NC_014756.1 plasmid",8,51014
"NC_014763.1 plasmid",0,3421
"NC_014801.1 plasmid",7,44084
"NC_014811.1 plasmid",58,211864
"NC_014812.1 plasmid",1,23681
"NC_014818.1 plasmid",73,244260
"NC_014819.1 plasmid",19,160346
"NC_014824.1 plasmid",70,420706
"NC_014825.1 plasmid",93,352646
"NC_014826.1 plasmid",1,15907
"NC_014827.1 plasmid",1,7420
"NC_014838.1 plasmid",295,793953
"NC_014839.1 plasmid",73,394054
"NC_014840.1 plasmid",104,321080
"NC_014841.1 plasmid",110,318111
"NC_014842.1 plasmid",13,116877
"NC_014908.1 plasmid",18,119718
"NC_014911.1 plasmid",15,78982
"NC_014916.1 plasmid",13,45057
"NC_014917.1 plasmid",8,76561
"NC_014918.1 plasmid",128,425539
"NC_014957.1 plasmid",14,56340
"NC_014975.1 plasmid",6,8383
"NC_015053.1 plasmid",0,4895
"NC_015057.1 plasmid",91,475658
"NC_015058.1 plasmid",42,188167
"NC_015059.1 plasmid",24,115493
"NC_015060.1 plasmid",12,115221
"NC_015062.1 plasmid",149,616549
"NC_015063.1 plasmid",26,133486
"NC_015065.1 plasmid",83,300292
"NC_015066.1 plasmid",0,3624
"NC_015146.1 plasmid",41,190450
"NC_015147.1 plasmid",23,94456
"NC_015162.1 plasmid",30,195800
"NC_015163.1 plasmid",18,97188
"NC_015165.1 plasmid",5,40303
"NC_015166.1 plasmid",0,6277
"NC_015168.1 plasmid",3,19280
"NC_015169.1 plasmid",127,314518
"NC_015170.1 plasmid",50,132270
"NC_015178.1 plasmid",84,271573
"NC_015179.1 plasmid",10,54248
"NC_015180.1 plasmid",5,14328
"NC_015181.1 plasmid",1,12125
"NC_015182.1 plasmid",0,1729
"NC_015184.1 plasmid",205,601551
"NC_015187.1 plasmid",16,65564
"NC_015188.1 plasmid",7,40588
"NC_015189.1 plasmid",0,5178
"NC_015213.1 plasmid",2,7197
"NC_015217.1 plasmid",1,7553
"NC_015218.1 plasmid",5,12568
"NC_015219.1 plasmid",1,20765
"NC_015258.1 plasmid",15,69598
"NC_015377.1 plasmid",16,129399
"NC_015378.1 plasmid",11,128650
"NC_015382.1 plasmid",44,276215
"NC_015383.1 plasmid",72,403586
"NC_015386.1 plasmid",15,165572
"NC_015390.1 plasmid",9,50105
"NC_015407.1 plasmid",0,1840
"NC_015409.1 plasmid",5,58295
"NC_015417.1 plasmid",38,203287
"NC_015418.1 plasmid",15,80365
"NC_015419.1 plasmid",1,12403
"NC_015420.1 plasmid",19,52697
"NC_015421.1 plasmid",1,10798
"NC_015423.1 plasmid",10,75488
"NC_015426.1 plasmid",20,98732
"NC_015427.1 plasmid",8,39648
"NC_015429.1 plasmid",2,18513
"NC_015430.1 plasmid",1,18019
"NC_015459.1 plasmid",6,41205
"NC_015461.1 plasmid",0,6804
"NC_015471.1 plasmid",13,54159
"NC_015475.1 plasmid",11,69704
"NC_015511.1 plasmid",26,164019
"NC_015512.1 plasmid",21,143757
"NC_015513.1 plasmid",24,92189
"NC_015560.1 plasmid",0,17897
"NC_015561.1 plasmid",19,106784
"NC_015579.1 plasmid",43,192103
"NC_015582.1 plasmid",7,48714
"NC_015583.1 plasmid",452,1161602
"NC_015598.1 plasmid",25,194769
"NC_015603.1 plasmid",9,46296
"NC_015632.1 plasmid",1,14930
"NC_015657.1 plasmid",0,5448
"NC_015658.1 plasmid",131,436718
"NC_015659.1 plasmid",7,68763
"NC_015661.1 plasmid",3,19638
"NC_015664.1 plasmid",0,12355
"NC_015665.1 plasmid",18,80849
"NC_015667.1 plasmid",38,181778
"NC_015679.1 plasmid",2,4085
"NC_015685.1 plasmid",28,167269
"NC_015686.1 plasmid",55,191996
"NC_015688.1 plasmid",1,11123
"NC_015689.1 plasmid",53,133057
"NC_015693.1 plasmid",45,106999
"NC_015694.1 plasmid",14,66926
"NC_015695.1 plasmid",15,38784
"NC_015698.1 plasmid",2,14173
"NC_015699.1 plasmid",0,7047
"NC_015700.1 plasmid",1,12160
"NC_015701.1 plasmid",5,19059
"NC_015704.1 plasmid",20,93527
"NC_015705.1 plasmid",10,44754
"NC_015710.1 plasmid",17,132038
"NC_015715.1 plasmid",9,37387
"NC_015716.1 plasmid",7,34161
"NC_015724.1 plasmid",111,424140
"NC_015727.1 plasmid",498,1499175
"NC_015728.1 plasmid",25,83129
"NC_015729.1 plasmid",25,63532
"NC_015741.1 plasmid",42,93578
"NC_015756.1 plasmid",7,18992
"NC_015845.1 plasmid",4,28699
"NC_015851.1 plasmid",48,251782
"NC_015852.1 plasmid",3,9778
"NC_015853.1 plasmid",1,14110
"NC_015854.1 plasmid",5,29704
"NC_015876.1 plasmid",0,4727
"NC_015903.1 plasmid",1,30294
"NC_015904.1 plasmid",1,30529
"NC_015905.1 plasmid",1,30092
"NC_015906.1 plasmid",4,66242
"NC_015907.1 plasmid",5,26473
"NC_015908.1 plasmid",1,30547
"NC_015909.1 plasmid",1,29936
"NC_015910.1 plasmid",1,30767
"NC_015911.1 plasmid",0,10209
"NC_015915.1 plasmid",1,27137
"NC_015916.1 plasmid",2,24945
"NC_015917.1 plasmid",2,27319
"NC_015918.1 plasmid",4,30502
"NC_015919.1 plasmid",2,55219
"NC_015920.1 plasmid",3,29448
"NC_015922.1 plasmid",2,23029
"NC_015944.1 plasmid",130,405816
"NC_015963.1 plasmid",19,166725
"NC_015967.1 plasmid",1,3137
"NC_015969.1 plasmid",8,32574
"NC_015970.1 plasmid",21,105449
"NC_015974.1 plasmid",36,148801
"NC_015979.1 plasmid",12,58739
"NC_015980.1 plasmid",5,18715
"NC_016034.1 plasmid",0,2707
"NC_016035.1 plasmid",0,3424
"NC_016046.1 plasmid",3,60586
"NC_016079.1 plasmid",2,4050
"NC_016113.1 plasmid",613,1809491
"NC_016149.1 plasmid",14,31872
"NC_016150.1 plasmid",2,3088
"NC_016515.1 plasmid",21,63653
"NC_016585.1 plasmid",324,1040425
"NC_016586.1 plasmid",207,750123
"NC_016587.1 plasmid",227,645253
"NC_016588.1 plasmid",113,295744
"NC_016598.1 plasmid",2,3816
"NC_016623.1 plasmid",208,648491
"NC_016624.1 plasmid",117,478032
"NC_016634.1 plasmid",3,19716
"NC_016637.1 plasmid",2,11991
"NC_016746.1 plasmid",3,8462
"NC_016747.1 plasmid",0,4245
"NC_016748.1 plasmid",2,13386
"NC_016780.1 plasmid",2,10288
"NC_016794.1 plasmid",10,55304
"NC_016817.1 plasmid",97,302599
"NC_016820.2 plasmid",9,35428
"NC_016821.2 plasmid",5,24548
"NC_016823.1 plasmid",0,5153
"NC_016824.1 plasmid",0,2089
"NC_016825.1 plasmid",19,181431
"NC_016827.2 plasmid",4,37252
"NC_016828.2 plasmid",7,19293
"NC_016833.1 plasmid",38,215774
"NC_016834.1 plasmid",2,8953
"NC_016837.1 plasmid",4,19829
"NC_016855.1 plasmid",16,93832
"NC_016858.1 plasmid",16,93842
"NC_016859.1 plasmid",5,8688
"NC_016864.1 plasmid",16,93277
"NC_016905.1 plasmid",13,80698
"NC_016907.1 plasmid",75,174494
"NC_016936.1 plasmid",28,54948
"NC_016942.1 plasmid",3,24853
"NC_016972.1 plasmid",11,73285
"NC_017020.1 plasmid",6,31974
"NC_017021.1 plasmid",4,22851
"NC_017023.1 plasmid",0,3847
"NC_017024.1 plasmid",0,4119
"NC_017029.1 plasmid",3,18263
"NC_017032.1 plasmid",7,56520
"NC_017035.1 plasmid",4,5360
"NC_017041.1 plasmid",3,26610
"NC_017054.1 plasmid",16,93877
"NC_017055.1 plasmid",3,15099
"NC_017060.1 plasmid",147,570951
"NC_017064.1 plasmid",1,5289
"NC_017069.1 plasmid",6,72893
"NC_017070.1 plasmid",5,29913
"NC_017071.1 plasmid",0,4693
"NC_017072.1 plasmid",0,2614
"NC_017073.1 plasmid",8,73380
"NC_017074.1 plasmid",5,35182
"NC_017076.1 plasmid",42,94348
"NC_017077.1 plasmid",3,29781
"NC_017078.1 plasmid",91,285449
"NC_017081.1 plasmid",10,81157
"NC_017101.1 plasmid",29,191427
"NC_017102.1 plasmid",0,3204
"NC_017103.1 plasmid",0,3035
"NC_017104.1 plasmid",29,191799
"NC_017105.1 plasmid",42,182940
"NC_017106.1 plasmid",0,3204
"NC_017107.1 plasmid",0,3035
"NC_017109.1 plasmid",0,1815
"NC_017110.1 plasmid",6,49961
"NC_017112.1 plasmid",0,1815
"NC_017113.1 plasmid",42,182940
"NC_017114.1 plasmid",6,49961
"NC_017115.1 plasmid",0,3204
"NC_017116.1 plasmid",0,3035
"NC_017117.1 plasmid",29,191427
"NC_017118.1 plasmid",42,182940
"NC_017119.1 plasmid",6,49961
"NC_017120.1 plasmid",0,3035
"NC_017122.1 plasmid",42,182940
"NC_017123.1 plasmid",0,3204
"NC_017124.1 plasmid",0,1815
"NC_017126.1 plasmid",42,182940
"NC_017127.1 plasmid",6,49961
"NC_017128.1 plasmid",0,3035
"NC_017129.1 plasmid",0,1815
"NC_017130.1 plasmid",29,191419
"NC_017131.1 plasmid",42,182940
"NC_017132.1 plasmid",0,3204
"NC_017133.1 plasmid",0,1815
"NC_017134.1 plasmid",29,191443
"NC_017135.1 plasmid",6,49961
"NC_017136.1 plasmid",29,191411
"NC_017137.1 plasmid",0,1815
"NC_017139.1 plasmid",24,74613
"NC_017140.1 plasmid",1,9699
"NC_017141.1 plasmid",0,7006
"NC_017142.1 plasmid",0,3204
"NC_017143.1 plasmid",29,191427
"NC_017144.1 plasmid",0,3035
"NC_017145.1 plasmid",0,3204
"NC_017147.1 plasmid",6,49961
"NC_017148.1 plasmid",0,3035
"NC_017149.1 plasmid",42,182940
"NC_017151.1 plasmid",6,49961
"NC_017152.1 plasmid",0,1815
"NC_017153.1 plasmid",8,68342
"NC_017155.1 plasmid",17,94249
"NC_017156.1 plasmid",1,9611
"NC_017157.1 plasmid",9,69665
"NC_017158.1 plasmid",18,96046
"NC_017159.1 plasmid",1,9608
"NC_017163.1 plasmid",7,74451
"NC_017164.1 plasmid",0,8041
"NC_017169.1 plasmid",19,96210
"NC_017170.1 plasmid",1,8431
"NC_017176.1 plasmid",7,45258
"NC_017177.1 plasmid",38,300869
"NC_017180.1 plasmid",11,32479
"NC_017181.1 plasmid",2,31692
"NC_017182.1 plasmid",0,4023
"NC_017183.1 plasmid",7,32283
"NC_017184.1 plasmid",3,18461
"NC_017185.1 plasmid",0,2750
"NC_017189.1 plasmid",1,6758
"NC_017193.1 plasmid",0,1989
"NC_017194.1 plasmid",1,5838
"NC_017202.1 plasmid",21,127885
"NC_017203.1 plasmid",45,281231
"NC_017204.1 plasmid",6,51488
"NC_017205.1 plasmid",6,72074
"NC_017206.1 plasmid",10,83590
"NC_017207.1 plasmid",0,8513
"NC_017209.1 plasmid",1,14860
"NC_017210.1 plasmid",0,6880
"NC_017211.1 plasmid",0,8252
"NC_017212.1 plasmid",1,9547
"NC_017220.1 plasmid",0,4233
"NC_017222.1 plasmid",0,6230
"NC_017224.1 plasmid",1,30718
"NC_017225.1 plasmid",1,30065
"NC_017226.1 plasmid",1,31118
"NC_017227.1 plasmid",1,30949
"NC_017228.1 plasmid",1,29421
"NC_017229.1 plasmid",5,26539
"NC_017230.1 plasmid",1,30000
"NC_017231.1 plasmid",1,25262
"NC_017232.1 plasmid",2,24675
"NC_017233.1 plasmid",1,22901
"NC_017234.1 plasmid",2,22449
"NC_017235.1 plasmid",2,27239
"NC_017236.1 plasmid",2,20715
"NC_017237.1 plasmid",3,33903
"NC_017239.1 plasmid",2,26626
"NC_017240.1 plasmid",2,30180
"NC_017241.1 plasmid",2,57919
"NC_017242.1 plasmid",0,3260
"NC_017257.1 plasmid",4,7784
"NC_017258.1 plasmid",2,3645
"NC_017260.1 plasmid",3,4884
"NC_017261.1 plasmid",4,7689
"NC_017263.1 plasmid",8,68552
"NC_017264.1 plasmid",1,9600
"NC_017266.1 plasmid",20,99286
"NC_017273.1 plasmid",131,440026
"NC_017282.1 plasmid",5,43222
"NC_017284.1 plasmid",3,37174
"NC_017286.1 plasmid",1,7530
"NC_017288.1 plasmid",1,7553
"NC_017296.1 plasmid",55,191996
"NC_017298.1 plasmid",6,17531
"NC_017311.1 plasmid",48,202305
"NC_017313.1 plasmid",3,51104
"NC_017314.1 plasmid",0,5143
"NC_017315.1 plasmid",4,55393
"NC_017318.1 plasmid",7,44194
"NC_017319.1 plasmid",36,223364
"NC_017320.1 plasmid",1,6850
"NC_017321.1 plasmid",1,4042
"NC_017326.1 plasmid",566,1632395
"NC_017327.1 plasmid",525,1633319
"NC_017329.1 plasmid",3,6200
"NC_017330.1 plasmid",0,3180
"NC_017332.1 plasmid",0,3011
"NC_017334.1 plasmid",0,5246
"NC_017335.1 plasmid",2,4381
"NC_017336.1 plasmid",0,3158
"NC_017339.1 plasmid",2,20730
"NC_017344.1 plasmid",3,27271
"NC_017345.1 plasmid",3,24491
"NC_017346.1 plasmid",0,2241
"NC_017348.1 plasmid",0,2993
"NC_017350.1 plasmid",4,22317
"NC_017352.1 plasmid",6,29585
"NC_017356.1 plasmid",1,7228
"NC_017363.1 plasmid",4,16029
"NC_017364.1 plasmid",0,2557
"NC_017369.1 plasmid",2,9129
"NC_017370.1 plasmid",0,2637
"NC_017373.1 plasmid",6,25916
"NC_017377.1 plasmid",1,12783
"NC_017380.1 plasmid",0,3253
"NC_017383.1 plasmid",2,7326
"NC_017385.1 plasmid",81,242715
"NC_017386.1 plasmid",74,267986
"NC_017433.1 plasmid",1,7493
"NC_017435.1 plasmid",1,7493
"NC_017438.1 plasmid",1,7480
"NC_017442.1 plasmid",9,30866
"NC_017444.1 plasmid",0,2691
"NC_017446.1 plasmid",1,5296
"NC_017457.1 plasmid",13,100258
"NC_017458.1 plasmid",0,6056
"NC_017460.1 plasmid",0,6129
"NC_017468.1 plasmid",6,26484
"NC_017471.1 plasmid",2,4541
"NC_017472.1 plasmid",20,78145
"NC_017475.1 plasmid",9,38392
"NC_017476.1 plasmid",9,57362
"NC_017479.1 plasmid",7,44581
"NC_017480.1 plasmid",1,20426
"NC_017483.1 plasmid",6,44098
"NC_017484.1 plasmid",4,31442
"NC_017485.1 plasmid",0,5543
"NC_017487.1 plasmid",6,35934
"NC_017488.1 plasmid",0,2262
"NC_017493.1 plasmid",12,49219
"NC_017495.1 plasmid",3,17661
"NC_017496.1 plasmid",19,53630
"NC_017497.1 plasmid",1,3978
"NC_017499.1 plasmid",64,242962
"NC_017507.1 plasmid",41,187465
"NC_017508.1 plasmid",9,42349
"NC_017533.1 plasmid",100,321744
"NC_017536.1 plasmid",53,133055
"NC_017539.1 plasmid",28,167269
"NC_017541.1 plasmid",49,202852
"NC_017543.1 plasmid",47,366576
"NC_017553.1 plasmid",93,280753
"NC_017561.1 plasmid",3,26180
"NC_017565.1 plasmid",12,72460
"NC_017575.1 plasmid",472,1949172
"NC_017577.1 plasmid",13,120153
"NC_017578.1 plasmid",9,71173
"NC_017580.1 plasmid",9,91728
"NC_017585.1 plasmid",614,1812548
"NC_017588.1 plasmid",94,265886
"NC_017590.1 plasmid",31,142731
"NC_017624.1 plasmid",5,37581
"NC_017627.1 plasmid",10,113346
"NC_017629.1 plasmid",0,1564
"NC_017630.1 plasmid",18,114550
"NC_017636.1 plasmid",2,5360
"NC_017637.1 plasmid",10,102536
"NC_017639.1 plasmid",13,81883
"NC_017640.1 plasmid",11,81475
"NC_017642.1 plasmid",11,90868
"NC_017643.1 plasmid",7,65549
"NC_017645.1 plasmid",27,160573
"NC_017647.1 plasmid",7,54289
"NC_017648.1 plasmid",0,5163
"NC_017649.1 plasmid",2,4197
"NC_017650.1 plasmid",0,1549
"NC_017653.1 plasmid",14,94015
"NC_017654.1 plasmid",2,12068
"NC_017655.1 plasmid",2,5954
"NC_017657.1 plasmid",11,66078
"NC_017658.1 plasmid",3,6211
"NC_017659.1 plasmid",39,147060
"NC_017661.1 plasmid",2,5360
"NC_017662.1 plasmid",2,5360
"NC_017665.1 plasmid",10,102535
"NC_017669.1 plasmid",0,16047
"NC_017670.1 plasmid",0,3329
"NC_017675.1 plasmid",9,86908
"NC_017718.1 plasmid",9,86908
"NC_017719.1 plasmid",5,8688
"NC_017720.1 plasmid",16,93842
"NC_017721.1 plasmid",1,5175
"NC_017722.1 plasmid",9,66681
"NC_017723.1 plasmid",2,5800
"NC_017724.1 plasmid",4,94797
"NC_017725.1 plasmid",5,27111
"NC_017726.1 plasmid",23,181700
"NC_017727.1 plasmid",15,94824
"NC_017734.1 plasmid",0,8304
"NC_017736.1 plasmid",3,14124
"NC_017738.1 plasmid",1,12465
"NC_017762.1 plasmid",3,23054
"NC_017766.1 plasmid",17,164566
"NC_017771.1 plasmid",43,231600
"NC_017773.1 plasmid",26,75160
"NC_017791.1 plasmid",69,424524
"NC_017792.1 plasmid",10,72036
"NC_017793.1 plasmid",6,53428
"NC_017804.1 plasmid",2,61166
"NC_017805.1 plasmid",143,432699
"NC_017806.1 plasmid",6,54602
"NC_017807.1 plasmid",3,48515
"NC_017858.1 plasmid",10,47825
"NC_017903.1 plasmid",4,37785
"NC_017907.1 plasmid",18,92728
"NC_017919.1 plasmid",4,22406
"NC_017923.1 plasmid",5,45361
"NC_017925.1 plasmid",2,3423
"NC_017942.1 plasmid",23,129210
"NC_017943.1 plasmid",87,321908
"NC_017944.1 plasmid",145,504705
"NC_017957.2 plasmid",204,692456
"NC_017958.1 plasmid",370,1126962
"NC_017959.1 plasmid",28,83885
"NC_017961.1 plasmid",3,36262
"NC_017962.1 plasmid",27,66247
"NC_017963.1 plasmid",43,251926
"NC_017966.1 plasmid",220,690188
"NC_017998.1 plasmid",26,110881
"NC_018021.1 plasmid",11,25287
"NC_018022.1 plasmid",153,615278
"NC_018023.1 plasmid",27,143623
"NC_018026.1 plasmid",7,26923
"NC_018069.1 plasmid",1,14902
"NC_018107.1 plasmid",58,353865
"NC_018141.1 plasmid",47,150432
"NC_018146.1 plasmid",3,18350
"NC_018147.1 plasmid",2,14947
"NC_018148.1 plasmid",3,13742
"NC_018222.1 plasmid",6,12893
"NC_018223.1 plasmid",9,62162
"NC_018225.1 plasmid",14,95989
"NC_018265.1 plasmid",39,199075
"NC_018287.1 plasmid",16,78238
"NC_018288.1 plasmid",26,65245
"NC_018291.1 plasmid",79,261820
"NC_018421.1 plasmid",64,237766
"NC_018422.1 plasmid",25,70384
"NC_018423.1 plasmid",17,94494
"NC_018486.1 plasmid",24,171030
"NC_018487.1 plasmid",11,69876
"NC_018488.1 plasmid",7,65470
"NC_018489.1 plasmid",2,14056
"NC_018490.1 plasmid",1,8574
"NC_018492.1 plasmid",34,218786
"NC_018493.1 plasmid",1,40993
"NC_018494.1 plasmid",0,3091
"NC_018499.1 plasmid",5,36273
"NC_018501.1 plasmid",20,168999
"NC_018502.1 plasmid",4,45262
"NC_018503.1 plasmid",0,9070
"NC_018509.1 plasmid",45,235425
"NC_018510.1 plasmid",22,224872
"NC_018511.1 plasmid",0,7697
"NC_018512.1 plasmid",0,6824
"NC_018516.1 plasmid",24,349599
"NC_018517.1 plasmid",3,14935
"NC_018532.1 plasmid",49,231551
"NC_018580.1 plasmid",20,182454
"NC_018582.1 plasmid",9,89480
"NC_018583.1 plasmid",29,172385
"NC_018606.1 plasmid",6,57800
"NC_018611.1 plasmid",16,56473
"NC_018633.1 plasmid",1,7487
"NC_018634.1 plasmid",1,7552
"NC_018635.1 plasmid",1,7553
"NC_018636.1 plasmid",1,7491
"NC_018637.1 plasmid",1,7552
"NC_018638.1 plasmid",1,7553
"NC_018639.1 plasmid",1,7553
"NC_018640.1 plasmid",1,7553
"NC_018651.1 plasmid",24,109274
"NC_018652.1 plasmid",0,1549
"NC_018653.1 plasmid",2,47689
"NC_018654.1 plasmid",9,74213
"NC_018657.1 plasmid",0,2913
"NC_018659.1 plasmid",13,88544
"NC_018660.1 plasmid",0,1549
"NC_018662.1 plasmid",9,75573
"NC_018663.1 plasmid",0,1549
"NC_018666.1 plasmid",9,74217
"NC_018674.1 plasmid",3,21990
"NC_018675.1 plasmid",4,40165
"NC_018680.1 plasmid",2,45406
"NC_018682.1 plasmid",93,246023
"NC_018683.1 plasmid",538,1559666
"NC_018696.1 plasmid",231,785419
"NC_018698.1 plasmid",5,29615
"NC_018699.1 plasmid",4,36602
"NC_018701.1 plasmid",575,1664896
"NC_018742.1 plasmid",37,190222
"NC_018743.1 plasmid",5,58952
"NC_018744.1 plasmid",13,38576
"NC_018745.1 plasmid",7,34141
"NC_018746.1 plasmid",12,117003
"NC_018749.1 plasmid",33,100312
"NC_018751.1 plasmid",0,3408
"NC_018830.1 plasmid",0,12195
"NC_018878.1 plasmid",66,501911
"NC_018879.1 plasmid",8,77895
"NC_018880.1 plasmid",2,15189
"NC_018881.1 plasmid",1,8240
"NC_018882.1 plasmid",0,7635
"NC_018883.1 plasmid",0,6880
"NC_018884.1 plasmid",0,5518
"NC_018885.1 plasmid",0,2062
"NC_018886.1 plasmid",0,8513
"NC_018889.1 plasmid",7,50100
"NC_019100.1 plasmid",0,1973
"NC_019387.1 plasmid",95,271713
"NC_019388.1 plasmid",8,57223
"NC_019394.1 plasmid",37,303282
"NC_019397.1 plasmid",37,213808
"NC_019428.1 plasmid",10,80384
"NC_019429.1 plasmid",11,56037
"NC_019430.1 plasmid",17,80592
"NC_019431.1 plasmid",12,53051
"NC_019432.1 plasmid",2,11676
"NC_019433.1 plasmid",1,6159
"NC_019434.1 plasmid",1,5461
"NC_019436.1 plasmid",10,38673
"NC_019437.1 plasmid",1,7045
"NC_019438.1 plasmid",1,4263
"NC_019440.1 plasmid",1,20025
"NC_019561.1 plasmid",2,18787
"NC_019562.1 plasmid",0,2891
"NC_019564.1 plasmid",3,12113
"NC_019565.1 plasmid",0,1634
"NC_019677.1 plasmid",16,77478
"NC_019679.1 plasmid",3,26836
"NC_019681.1 plasmid",1,23223
"NC_019685.1 plasmid",0,6361
"NC_019686.1 plasmid",0,3474
"NC_019690.1 plasmid",68,328634
"NC_019691.1 plasmid",22,63272
"NC_019692.1 plasmid",0,10210
"NC_019694.1 plasmid",5,50699
"NC_019696.1 plasmid",0,2779
"NC_019699.1 plasmid",91,370830
"NC_019700.1 plasmid",9,64128
"NC_019727.1 plasmid",12,80757
"NC_019728.1 plasmid",4,56464
"NC_019730.1 plasmid",52,260268
"NC_019731.1 plasmid",14,150927
"NC_019732.1 plasmid",0,7645
"NC_019733.1 plasmid",15,54978
"NC_019734.1 plasmid",5,53213
"NC_019735.1 plasmid",14,44285
"NC_019736.1 plasmid",4,39142
"NC_019737.1 plasmid",4,28455
